"","Subject_ID","Age","Gender","Session","Trial","Advisor","stm_Coh","stm_Dir","Decicion_1","Confidence_1","RT_1","Accuracy_1","Score_1","Score_2","Decision_2","Confidence_2","RT_2","Accuracy_2","avd_Decision","adv_Confidence","adv_Accuracy","Benefit","abs_conf_1","Calibration","mean_Susceptibility"
"5390",23,22,0,1,110,1,0.0297,0,1,0.9,857,0,-62,-100,1,1,2547,0,0,-0.8,1,-38,0.9,1.25067069081154,-0.0509441392365351
"5391",23,22,0,1,111,1,0.0297,0,1,0.7,635,0,2,2,1,0.7,2310,0,0,-1,1,0,0.7,1.25067069081154,-0.0509441392365351
"5392",23,22,0,1,112,1,0.0297,1,0,-1,1101,0,-100,-100,0,-1,2621,0,0,-0.8,0,0,1,1.25067069081154,-0.0509441392365351
"5393",23,22,0,1,113,1,0.0297,1,1,0.9,788,1,98,100,1,1,2373,1,1,1,1,2,0.9,1.25067069081154,-0.0509441392365351
"5394",23,22,0,1,114,1,0.0297,1,1,1,834,1,100,100,1,1,2669,1,1,0.6,1,0,1,1.25067069081154,-0.0509441392365351
"5395",23,22,0,1,115,1,0.0297,1,0,-0.6,443,0,28,-100,0,-1,3068,0,0,-0.9,0,-128,0.6,1.25067069081154,-0.0509441392365351
"5396",23,22,0,1,116,1,0.0297,0,1,0.7,599,0,2,2,1,0.7,1914,0,0,-0.7,1,0,0.7,1.25067069081154,-0.0509441392365351
"5397",23,22,0,1,117,1,0.0297,1,1,1,1109,1,100,100,1,1,2649,1,0,-0.9,0,0,1,1.25067069081154,-0.0509441392365351
"5398",23,22,0,1,118,1,0.0297,1,0,-0.7,788,0,2,2,0,-0.7,2193,0,0,-0.9,0,0,0.7,1.25067069081154,-0.0509441392365351
"5399",23,22,0,1,119,1,0.0297,1,1,0.8,607,1,92,92,1,0.8,2232,1,0,-0.6,0,0,0.8,1.25067069081154,-0.0509441392365351
"5400",23,22,0,1,120,1,0.0297,1,1,0.7,595,1,82,100,1,1,2545,1,1,1,1,18,0.7,1.25067069081154,-0.0509441392365351
"5401",23,22,0,2,121,2,0.0297,0,0,-0.8,1223,1,92,92,0,-0.8,2689,1,0,-0.8,1,0,0.8,1.25067069081154,-0.0509441392365351
"5402",23,22,0,2,122,2,0.0297,0,1,0.8,689,0,-28,-28,1,0.8,2329,0,0,-0.6,1,0,0.8,1.25067069081154,-0.0509441392365351
"5403",23,22,0,2,123,2,0.0297,1,0,-0.8,409,0,-28,-100,0,-1,2074,0,0,-0.6,0,-72,0.8,1.25067069081154,-0.0509441392365351
"5404",23,22,0,2,124,2,0.0297,1,1,0.9,791,1,98,100,1,1,2527,1,1,0.7,1,2,0.9,1.25067069081154,-0.0509441392365351
"5405",23,22,0,2,125,2,0.0297,1,1,0.8,939,1,92,92,1,0.8,2549,1,1,0.8,1,0,0.8,1.25067069081154,-0.0509441392365351
"5406",23,22,0,2,126,2,0.0297,0,0,-1,884,1,100,100,0,-1,2299,1,0,-1,1,0,1,1.25067069081154,-0.0509441392365351
"5407",23,22,0,2,127,2,0.0297,1,1,1,892,1,100,100,1,1,2377,1,0,-0.6,0,0,1,1.25067069081154,-0.0509441392365351
"5408",23,22,0,2,128,2,0.0297,0,0,-1,1974,1,100,100,0,-1,3359,1,1,0.6,0,0,1,1.25067069081154,-0.0509441392365351
"5409",23,22,0,2,129,2,0.0297,1,0,-0.6,2916,0,28,28,0,-0.6,4556,0,1,0.8,1,0,0.6,1.25067069081154,-0.0509441392365351
"5410",23,22,0,2,130,2,0.0297,1,0,-0.7,532,0,2,2,0,-0.7,1957,0,1,0.7,1,0,0.7,1.25067069081154,-0.0509441392365351
"5411",23,22,0,2,131,2,0.0297,1,1,1,923,1,100,100,1,1,2378,1,1,1,1,0,1,1.25067069081154,-0.0509441392365351
"5412",23,22,0,2,132,2,0.0297,0,0,-1,1115,1,100,100,0,-1,2550,1,0,-0.8,1,0,1,1.25067069081154,-0.0509441392365351
"5413",23,22,0,2,133,2,0.0297,1,1,1,1140,1,100,100,1,1,2755,1,1,0.6,1,0,1,1.25067069081154,-0.0509441392365351
"5414",23,22,0,2,134,2,0.0297,1,1,1,753,1,100,100,1,1,2263,1,1,1,1,0,1,1.25067069081154,-0.0509441392365351
"5415",23,22,0,2,135,2,0.0297,0,1,1,1150,0,-100,-100,1,1,2715,0,0,-0.7,1,0,1,1.25067069081154,-0.0509441392365351
"5416",23,22,0,2,136,2,0.0297,1,1,1,774,1,100,100,1,1,2229,1,1,1,1,0,1,1.25067069081154,-0.0509441392365351
"5417",23,22,0,2,137,2,0.0297,0,1,1,1181,0,-100,-100,1,1,2706,0,1,0.6,0,0,1,1.25067069081154,-0.0509441392365351
"5418",23,22,0,2,138,2,0.0297,0,0,-0.7,1733,1,82,100,0,-1,3918,1,0,-0.9,1,18,0.7,1.25067069081154,-0.0509441392365351
"5419",23,22,0,2,139,2,0.0297,1,1,1,709,1,100,100,1,1,2124,1,0,-0.6,0,0,1,1.25067069081154,-0.0509441392365351
"5420",23,22,0,2,140,2,0.0297,1,1,1,726,1,100,100,1,1,2391,1,1,0.8,1,0,1,1.25067069081154,-0.0509441392365351
"5421",23,22,0,2,141,2,0.0297,1,1,1,984,1,100,100,1,1,2359,1,1,0.7,1,0,1,1.25067069081154,-0.0509441392365351
"5422",23,22,0,2,142,2,0.0297,0,1,1,1011,0,-100,-100,1,1,2516,0,0,-1,1,0,1,1.25067069081154,-0.0509441392365351
"5423",23,22,0,2,143,2,0.0297,1,0,-0.8,681,0,-28,100,1,1,3216,1,1,0.9,1,128,0.8,1.25067069081154,-0.0509441392365351
"5424",23,22,0,2,144,2,0.0297,0,0,-1,847,1,100,100,0,-1,2357,1,1,0.7,0,0,1,1.25067069081154,-0.0509441392365351
"5425",23,22,0,2,145,2,0.0297,1,1,1,833,1,100,100,1,1,2233,1,1,0.7,1,0,1,1.25067069081154,-0.0509441392365351
"5426",23,22,0,2,146,2,0.0297,1,1,1,916,1,100,100,1,1,2351,1,1,0.6,1,0,1,1.25067069081154,-0.0509441392365351
"5427",23,22,0,2,147,2,0.0297,0,0,-1,1070,1,100,100,0,-1,2450,1,0,-0.8,1,0,1,1.25067069081154,-0.0509441392365351
"5428",23,22,0,2,148,2,0.0297,1,1,0.7,629,1,82,100,1,1,2574,1,1,0.9,1,18,0.7,1.25067069081154,-0.0509441392365351
"5429",23,22,0,2,149,2,0.0297,1,1,0.8,592,1,92,100,1,1,2417,1,1,0.6,1,8,0.8,1.25067069081154,-0.0509441392365351
"5430",23,22,0,2,150,2,0.0297,1,1,0.8,1504,1,92,92,1,0.8,2869,1,0,-0.6,0,0,0.8,1.25067069081154,-0.0509441392365351
"5431",23,22,0,2,151,2,0.0297,0,0,-1,2826,1,100,100,0,-1,4241,1,0,-0.8,1,0,1,1.25067069081154,-0.0509441392365351
"5432",23,22,0,2,152,2,0.0297,1,0,-1,2179,0,-100,-100,0,-1,3944,0,1,0.8,1,0,1,1.25067069081154,-0.0509441392365351
"5433",23,22,0,2,153,2,0.0297,0,0,-1,960,1,100,100,0,-1,2425,1,0,-0.7,1,0,1,1.25067069081154,-0.0509441392365351
"5434",23,22,0,2,154,2,0.0297,1,1,1,799,1,100,100,1,1,2169,1,1,0.7,1,0,1,1.25067069081154,-0.0509441392365351
"5435",23,22,0,2,155,2,0.0297,1,1,0.8,720,1,92,92,1,0.8,2235,1,1,0.8,1,0,0.8,1.25067069081154,-0.0509441392365351
"5436",23,22,0,2,156,2,0.0297,0,0,-1,979,1,100,100,0,-1,2384,1,0,-0.9,1,0,1,1.25067069081154,-0.0509441392365351
"5437",23,22,0,2,157,2,0.0297,0,0,-1,1088,1,100,100,0,-1,2763,1,0,-0.8,1,0,1,1.25067069081154,-0.0509441392365351
"5438",23,22,0,2,158,2,0.0297,1,1,0.8,435,1,92,100,1,1,2220,1,1,1,1,8,0.8,1.25067069081154,-0.0509441392365351
"5439",23,22,0,2,159,2,0.0297,1,1,1,869,1,100,100,1,1,2269,1,1,0.7,1,0,1,1.25067069081154,-0.0509441392365351
"5440",23,22,0,2,160,2,0.0297,0,0,-1,1102,1,100,100,0,-1,2502,1,0,-1,1,0,1,1.25067069081154,-0.0509441392365351
"5441",23,22,0,2,161,2,0.0297,0,0,-1,1150,1,100,100,0,-1,2725,1,0,-0.7,1,0,1,1.25067069081154,-0.0509441392365351
"5442",23,22,0,2,162,2,0.0297,0,0,-1,971,1,100,100,0,-1,2371,1,0,-1,1,0,1,1.25067069081154,-0.0509441392365351
"5443",23,22,0,2,163,2,0.0297,1,1,1,1105,1,100,100,1,1,2545,1,1,0.8,1,0,1,1.25067069081154,-0.0509441392365351
"5444",23,22,0,2,164,2,0.0297,0,0,-1,1047,1,100,100,0,-1,2563,1,0,-0.9,1,0,1,1.25067069081154,-0.0509441392365351
"5445",23,22,0,2,165,2,0.0297,1,1,1,784,1,100,100,1,1,2159,1,1,0.9,1,0,1,1.25067069081154,-0.0509441392365351
"5446",23,22,0,2,166,2,0.0297,0,0,-0.9,1099,1,98,98,0,-0.9,2664,1,0,-0.7,1,0,0.9,1.25067069081154,-0.0509441392365351
"5447",23,22,0,2,167,2,0.0297,0,0,-0.8,874,1,92,100,0,-1,2834,1,0,-0.8,1,8,0.8,1.25067069081154,-0.0509441392365351
"5448",23,22,0,2,168,2,0.0297,0,0,-1,1260,1,100,100,0,-1,2840,1,0,-1,1,0,1,1.25067069081154,-0.0509441392365351
"5449",23,22,0,2,169,2,0.0297,0,0,-1,1427,1,100,100,0,-1,2842,1,0,-0.8,1,0,1,1.25067069081154,-0.0509441392365351
"5450",23,22,0,2,170,2,0.0297,0,0,-1,1063,1,100,100,0,-1,2528,1,1,0.8,0,0,1,1.25067069081154,-0.0509441392365351
"5451",23,22,0,2,171,2,0.0297,0,0,-1,1200,1,100,100,0,-1,2710,1,1,0.6,0,0,1,1.25067069081154,-0.0509441392365351
"5452",23,22,0,2,172,2,0.0297,0,0,-1,1324,1,100,100,0,-1,2864,1,0,-1,1,0,1,1.25067069081154,-0.0509441392365351
"5453",23,22,0,2,173,2,0.0297,0,0,-1,1068,1,100,100,0,-1,2398,1,0,-0.8,1,0,1,1.25067069081154,-0.0509441392365351
"5454",23,22,0,2,174,2,0.0297,1,1,1,861,1,100,100,1,1,2236,1,1,0.6,1,0,1,1.25067069081154,-0.0509441392365351
"5455",23,22,0,2,175,2,0.0297,0,0,-1,1266,1,100,100,0,-1,2961,1,0,-1,1,0,1,1.25067069081154,-0.0509441392365351
"5456",23,22,0,2,176,2,0.0297,1,1,0.7,1734,1,82,82,1,0.7,3089,1,0,-0.6,0,0,0.7,1.25067069081154,-0.0509441392365351
"5457",23,22,0,2,177,2,0.0297,0,0,-1,1248,1,100,100,0,-1,2823,1,0,-0.7,1,0,1,1.25067069081154,-0.0509441392365351
"5458",23,22,0,2,178,2,0.0297,0,0,-1,1111,1,100,100,0,-1,2541,1,0,-0.9,1,0,1,1.25067069081154,-0.0509441392365351
"5459",23,22,0,2,179,2,0.0297,1,1,1,991,1,100,100,1,1,2531,1,1,0.9,1,0,1,1.25067069081154,-0.0509441392365351
"5460",23,22,0,2,180,2,0.0297,1,1,1,858,1,100,100,1,1,2843,1,1,0.7,1,0,1,1.25067069081154,-0.0509441392365351
"5461",23,22,0,2,181,2,0.0297,0,0,-1,1173,1,100,100,0,-1,2764,1,0,-0.9,1,0,1,1.25067069081154,-0.0509441392365351
"5462",23,22,0,2,182,2,0.0297,0,0,-1,1031,1,100,100,0,-1,2351,1,0,-0.7,1,0,1,1.25067069081154,-0.0509441392365351
"5463",23,22,0,2,183,2,0.0297,0,0,-1,1319,1,100,100,0,-1,2854,1,0,-0.6,1,0,1,1.25067069081154,-0.0509441392365351
"5464",23,22,0,2,184,2,0.0297,0,0,-1,1266,1,100,100,0,-1,2851,1,1,0.9,0,0,1,1.25067069081154,-0.0509441392365351
"5465",23,22,0,2,185,2,0.0297,0,0,-1,1085,1,100,100,0,-1,2460,1,0,-1,1,0,1,1.25067069081154,-0.0509441392365351
"5466",23,22,0,2,186,2,0.0297,1,1,1,890,1,100,100,1,1,2256,1,0,-0.6,0,0,1,1.25067069081154,-0.0509441392365351
"5467",23,22,0,2,187,2,0.0297,0,0,-1,1219,1,100,100,0,-1,2684,1,1,0.6,0,0,1,1.25067069081154,-0.0509441392365351
"5468",23,22,0,2,188,2,0.0297,0,0,-1,1075,1,100,100,0,-1,2785,1,0,-0.9,1,0,1,1.25067069081154,-0.0509441392365351
"5469",23,22,0,2,189,2,0.0297,1,1,1,1101,1,100,100,1,1,2701,1,0,-0.7,0,0,1,1.25067069081154,-0.0509441392365351
"5470",23,22,0,2,190,2,0.0297,0,0,-1,1123,1,100,100,0,-1,2563,1,0,-0.7,1,0,1,1.25067069081154,-0.0509441392365351
"5471",23,22,0,2,191,2,0.0297,1,1,1,836,1,100,100,1,1,2201,1,1,1,1,0,1,1.25067069081154,-0.0509441392365351
"5472",23,22,0,2,192,2,0.0297,1,1,1,971,1,100,100,1,1,2341,1,1,0.9,1,0,1,1.25067069081154,-0.0509441392365351
"5473",23,22,0,2,193,2,0.0297,0,0,-1,1239,1,100,100,0,-1,2629,1,1,0.9,0,0,1,1.25067069081154,-0.0509441392365351
"5474",23,22,0,2,194,2,0.0297,1,1,0.8,561,1,92,92,1,0.8,2151,1,1,0.9,1,0,0.8,1.25067069081154,-0.0509441392365351
"5475",23,22,0,2,195,2,0.0297,1,1,1,915,1,100,100,1,1,2340,1,1,1,1,0,1,1.25067069081154,-0.0509441392365351
"5476",23,22,0,2,196,2,0.0297,1,1,1,845,1,100,100,1,1,2300,1,1,0.7,1,0,1,1.25067069081154,-0.0509441392365351
"5477",23,22,0,2,197,2,0.0297,1,1,1,768,1,100,100,1,1,2303,1,0,-0.6,0,0,1,1.25067069081154,-0.0509441392365351
"5478",23,22,0,2,198,2,0.0297,1,1,1,890,1,100,100,1,1,2330,1,1,0.8,1,0,1,1.25067069081154,-0.0509441392365351
"5479",23,22,0,2,199,2,0.0297,0,1,0.8,590,0,-28,-100,1,1,2376,0,1,0.6,0,-72,0.8,1.25067069081154,-0.0509441392365351
"5480",23,22,0,2,200,2,0.0297,0,1,0.7,507,0,2,100,0,-1,2972,1,0,-1,1,98,0.7,1.25067069081154,-0.0509441392365351
"5481",23,22,0,2,201,2,0.0297,1,1,1,1044,1,100,100,1,1,2589,1,1,0.9,1,0,1,1.25067069081154,-0.0509441392365351
"5482",23,22,0,2,202,2,0.0297,0,1,0.7,411,0,2,-100,1,1,2331,0,0,-0.9,1,-102,0.7,1.25067069081154,-0.0509441392365351
"5483",23,22,0,2,203,2,0.0297,1,0,-0.7,651,0,2,100,1,1,2951,1,1,0.9,1,98,0.7,1.25067069081154,-0.0509441392365351
"5484",23,22,0,2,204,2,0.0297,1,0,-0.7,1184,0,2,2,0,-0.7,2719,0,0,-0.6,0,0,0.7,1.25067069081154,-0.0509441392365351
"5485",23,22,0,2,205,2,0.0297,1,1,0.8,2981,1,92,100,1,1,4646,1,1,0.9,1,8,0.8,1.25067069081154,-0.0509441392365351
"5486",23,22,0,2,206,2,0.0297,1,0,-0.8,1347,0,-28,-100,0,-1,3138,0,0,-0.8,0,-72,0.8,1.25067069081154,-0.0509441392365351
"5487",23,22,0,2,207,2,0.0297,1,0,-0.8,894,0,-28,-28,0,-0.8,2479,0,1,0.7,1,0,0.8,1.25067069081154,-0.0509441392365351
"5488",23,22,0,2,208,2,0.0297,0,0,-0.8,622,1,92,100,0,-1,2317,1,0,-0.7,1,8,0.8,1.25067069081154,-0.0509441392365351
"5489",23,22,0,2,209,2,0.0297,0,0,-0.8,2336,1,92,100,0,-1,3996,1,0,-0.9,1,8,0.8,1.25067069081154,-0.0509441392365351
"5490",23,22,0,2,210,2,0.0297,1,0,-0.6,1207,0,28,28,0,-0.6,3877,0,1,1,1,0,0.6,1.25067069081154,-0.0509441392365351
"5491",23,22,0,2,211,2,0.0297,0,1,0.6,5053,0,28,68,0,-0.6,9873,1,0,-0.9,1,40,0.6,1.25067069081154,-0.0509441392365351
"5492",23,22,0,2,212,2,0.0297,0,0,-1,885,1,100,100,0,-1,2280,1,0,-1,1,0,1,1.25067069081154,-0.0509441392365351
"5493",23,22,0,2,213,2,0.0297,0,0,-1,1041,1,100,100,0,-1,2476,1,0,-1,1,0,1,1.25067069081154,-0.0509441392365351
"5494",23,22,0,2,214,2,0.0297,0,0,-1,1025,1,100,100,0,-1,2540,1,1,0.6,0,0,1,1.25067069081154,-0.0509441392365351
"5495",23,22,0,2,215,2,0.0297,1,1,1,877,1,100,100,1,1,2279,1,1,0.8,1,0,1,1.25067069081154,-0.0509441392365351
"5496",23,22,0,2,216,2,0.0297,0,0,-0.9,994,1,98,100,0,-1,2714,1,0,-0.7,1,2,0.9,1.25067069081154,-0.0509441392365351
"5497",23,22,0,2,217,2,0.0297,1,1,1,1199,1,100,100,1,1,2610,1,1,1,1,0,1,1.25067069081154,-0.0509441392365351
"5498",23,22,0,2,218,2,0.0297,1,1,0.7,359,1,82,82,1,0.7,1859,1,0,-0.8,0,0,0.7,1.25067069081154,-0.0509441392365351
"5499",23,22,0,2,219,2,0.0297,1,1,1,819,1,100,100,1,1,2209,1,1,0.7,1,0,1,1.25067069081154,-0.0509441392365351
"5500",23,22,0,2,220,2,0.0297,0,0,-1,863,1,100,100,0,-1,2248,1,0,-0.9,1,0,1,1.25067069081154,-0.0509441392365351
"5501",23,22,0,2,221,2,0.0297,1,1,1,813,1,100,100,1,1,2323,1,1,0.6,1,0,1,1.25067069081154,-0.0509441392365351
"5502",23,22,0,2,222,2,0.0297,0,0,-1,985,1,100,100,0,-1,2660,1,0,-0.8,1,0,1,1.25067069081154,-0.0509441392365351
"5503",23,22,0,2,223,2,0.0297,0,0,-1,962,1,100,100,0,-1,2304,1,1,0.7,0,0,1,1.25067069081154,-0.0509441392365351
"5504",23,22,0,2,224,2,0.0297,1,1,0.8,423,1,92,92,1,0.8,1913,1,1,0.8,1,0,0.8,1.25067069081154,-0.0509441392365351
"5505",23,22,0,2,225,2,0.0297,1,1,1,1049,1,100,100,1,1,2410,1,1,1,1,0,1,1.25067069081154,-0.0509441392365351
"5506",23,22,0,2,226,2,0.0297,1,1,1,870,1,100,100,1,1,2295,1,1,0.6,1,0,1,1.25067069081154,-0.0509441392365351
"5507",23,22,0,2,227,2,0.0297,1,1,1,904,1,100,100,1,1,2654,1,1,0.8,1,0,1,1.25067069081154,-0.0509441392365351
"5508",23,22,0,2,228,2,0.0297,0,0,-1,983,1,100,100,0,-1,2323,1,0,-0.9,1,0,1,1.25067069081154,-0.0509441392365351
"5509",23,22,0,2,229,2,0.0297,0,1,0.7,725,0,2,2,1,0.7,2375,0,0,-0.6,1,0,0.7,1.25067069081154,-0.0509441392365351
"5510",23,22,0,2,230,2,0.0297,0,1,0.7,1093,0,2,100,0,-1,5229,1,0,-0.9,1,98,0.7,1.25067069081154,-0.0509441392365351
"5511",23,22,0,2,231,2,0.0297,0,0,-1,1119,1,100,100,0,-1,3259,1,0,-0.7,1,0,1,1.25067069081154,-0.0509441392365351
"5512",23,22,0,2,232,2,0.0297,0,0,-1,926,1,100,100,0,-1,2316,1,0,-0.6,1,0,1,1.25067069081154,-0.0509441392365351
"5513",23,22,0,2,233,2,0.0297,1,1,1,759,1,100,100,1,1,2299,1,1,0.8,1,0,1,1.25067069081154,-0.0509441392365351
"5514",23,22,0,2,234,2,0.0297,1,1,1,690,1,100,100,1,1,2325,1,1,1,1,0,1,1.25067069081154,-0.0509441392365351
"5515",23,22,0,2,235,2,0.0297,1,1,1,759,1,100,100,1,1,2380,1,1,1,1,0,1,1.25067069081154,-0.0509441392365351
"5516",23,22,0,2,236,2,0.0297,0,0,-0.7,512,1,82,100,0,-1,2751,1,0,-0.7,1,18,0.7,1.25067069081154,-0.0509441392365351
"5517",23,22,0,2,237,2,0.0297,0,0,-1,1290,1,100,100,0,-1,2725,1,0,-0.8,1,0,1,1.25067069081154,-0.0509441392365351
"5518",23,22,0,2,238,2,0.0297,1,1,0.7,394,1,82,100,1,1,2209,1,1,1,1,18,0.7,1.25067069081154,-0.0509441392365351
"5519",23,22,0,2,239,2,0.0297,1,1,0.7,479,1,82,100,1,1,2789,1,1,0.9,1,18,0.7,1.25067069081154,-0.0509441392365351
"5520",23,22,0,2,240,2,0.0297,0,0,-1,938,1,100,100,0,-1,2319,1,0,-1,1,0,1,1.25067069081154,-0.0509441392365351
"5521",24,22,1,1,1,2,0.029983,1,1,0.9,3487,1,98,98,1,0.9,6262,1,1,0.7,1,0,0.9,-0.433706545750494,-0.00963980686276682
"5522",24,22,1,1,2,2,0.029983,1,1,0.9,1606,1,98,98,1,0.9,3571,1,0,-0.6,0,0,0.9,-0.433706545750494,-0.00963980686276682
"5523",24,22,1,1,3,2,0.029983,1,1,0.8,1142,1,92,98,1,0.9,3302,1,1,0.8,1,6,0.8,-0.433706545750494,-0.00963980686276682
"5524",24,22,1,1,4,2,0.029983,0,0,-0.8,1014,1,92,92,0,-0.8,2595,1,0,-0.7,1,0,0.8,-0.433706545750494,-0.00963980686276682
"5525",24,22,1,1,5,2,0.029983,0,0,-0.9,1124,1,98,100,0,-1,3684,1,0,-1,1,2,0.9,-0.433706545750494,-0.00963980686276682
"5526",24,22,1,1,6,2,0.029983,0,0,-0.6,1007,1,68,68,0,-0.6,3832,1,0,-0.6,1,0,0.6,-0.433706545750494,-0.00963980686276682
"5527",24,22,1,1,7,2,0.029983,0,0,-0.9,1019,1,98,98,0,-0.9,2519,1,0,-0.6,1,0,0.9,-0.433706545750494,-0.00963980686276682
"5528",24,22,1,1,8,2,0.029983,1,1,0.7,742,1,82,82,1,0.7,2207,1,1,0.8,1,0,0.7,-0.433706545750494,-0.00963980686276682
"5529",24,22,1,1,9,2,0.029983,1,1,0.8,903,1,92,92,1,0.8,3823,1,1,0.9,1,0,0.8,-0.433706545750494,-0.00963980686276682
"5530",24,22,1,1,10,2,0.029983,0,0,-0.9,1034,1,98,100,0,-1,2984,1,0,-0.8,1,2,0.9,-0.433706545750494,-0.00963980686276682
"5531",24,22,1,1,11,2,0.029983,0,0,-0.8,880,1,92,100,0,-1,2911,1,0,-0.9,1,8,0.8,-0.433706545750494,-0.00963980686276682
"5532",24,22,1,1,12,2,0.029983,1,1,0.8,839,1,92,100,1,1,2894,1,1,0.9,1,8,0.8,-0.433706545750494,-0.00963980686276682
"5533",24,22,1,1,13,2,0.029983,0,0,-0.8,1133,1,92,100,0,-1,3333,1,0,-0.9,1,8,0.8,-0.433706545750494,-0.00963980686276682
"5534",24,22,1,1,14,2,0.029983,0,0,-0.9,1211,1,98,92,0,-0.8,4226,1,1,0.7,0,-6,0.9,-0.433706545750494,-0.00963980686276682
"5535",24,22,1,1,15,2,0.029983,1,1,0.9,991,1,98,100,1,1,2686,1,1,0.8,1,2,0.9,-0.433706545750494,-0.00963980686276682
"5536",24,22,1,1,16,2,0.029983,1,1,0.8,850,1,92,92,1,0.8,2345,1,1,0.8,1,0,0.8,-0.433706545750494,-0.00963980686276682
"5537",24,22,1,1,17,2,0.029983,0,0,-0.9,996,1,98,98,0,-0.9,2391,1,0,-0.6,1,0,0.9,-0.433706545750494,-0.00963980686276682
"5538",24,22,1,1,18,2,0.029983,0,0,-0.6,536,1,68,92,0,-0.8,2416,1,0,-0.8,1,24,0.6,-0.433706545750494,-0.00963980686276682
"5539",24,22,1,1,19,2,0.029983,0,0,-0.9,1053,1,98,98,0,-0.9,2533,1,0,-0.8,1,0,0.9,-0.433706545750494,-0.00963980686276682
"5540",24,22,1,1,20,2,0.029983,1,1,0.8,715,1,92,98,1,0.9,2325,1,1,0.7,1,6,0.8,-0.433706545750494,-0.00963980686276682
"5541",24,22,1,1,21,2,0.029983,1,0,-0.9,918,0,-62,-28,0,-0.8,3063,0,1,0.9,1,34,0.9,-0.433706545750494,-0.00963980686276682
"5542",24,22,1,1,22,2,0.029983,1,1,0.8,850,1,92,92,1,0.8,2410,1,1,0.6,1,0,0.8,-0.433706545750494,-0.00963980686276682
"5543",24,22,1,1,23,2,0.029983,1,1,0.9,981,1,98,100,1,1,2606,1,1,0.9,1,2,0.9,-0.433706545750494,-0.00963980686276682
"5544",24,22,1,1,24,2,0.029983,0,0,-1,1152,1,100,100,0,-1,2647,1,1,0.6,0,0,1,-0.433706545750494,-0.00963980686276682
"5545",24,22,1,1,25,2,0.029983,1,1,0.9,1172,1,98,100,1,1,2867,1,1,0.7,1,2,0.9,-0.433706545750494,-0.00963980686276682
"5546",24,22,1,1,26,2,0.029983,1,1,1,1260,1,100,100,1,1,3325,1,1,1,1,0,1,-0.433706545750494,-0.00963980686276682
"5547",24,22,1,1,27,2,0.029983,1,1,0.8,827,1,92,100,1,1,2787,1,1,1,1,8,0.8,-0.433706545750494,-0.00963980686276682
"5548",24,22,1,1,28,2,0.029983,0,0,-0.9,1252,1,98,100,0,-1,3103,1,0,-1,1,2,0.9,-0.433706545750494,-0.00963980686276682
"5549",24,22,1,1,29,2,0.029983,0,1,0.9,1060,0,-62,-62,1,0.9,3905,0,0,-1,1,0,0.9,-0.433706545750494,-0.00963980686276682
"5550",24,22,1,1,30,2,0.029983,1,1,0.9,956,1,98,100,1,1,2686,1,1,0.9,1,2,0.9,-0.433706545750494,-0.00963980686276682
"5551",24,22,1,1,31,2,0.029983,1,1,1,1136,1,100,100,1,1,2456,1,1,0.7,1,0,1,-0.433706545750494,-0.00963980686276682
"5552",24,22,1,1,32,2,0.029983,0,0,-1,1240,1,100,100,0,-1,2825,1,0,-0.6,1,0,1,-0.433706545750494,-0.00963980686276682
"5553",24,22,1,1,33,2,0.029983,1,1,0.8,718,1,92,100,1,1,2713,1,1,1,1,8,0.8,-0.433706545750494,-0.00963980686276682
"5554",24,22,1,1,34,2,0.029983,1,1,1,1432,1,100,100,1,1,3007,1,1,0.9,1,0,1,-0.433706545750494,-0.00963980686276682
"5555",24,22,1,1,35,2,0.029983,1,1,1,1347,1,100,100,1,1,2867,1,1,1,1,0,1,-0.433706545750494,-0.00963980686276682
"5556",24,22,1,1,36,2,0.029983,0,0,-0.9,1023,1,98,98,0,-0.9,2598,1,0,-0.7,1,0,0.9,-0.433706545750494,-0.00963980686276682
"5557",24,22,1,1,37,2,0.029983,1,1,1,1131,1,100,100,1,1,2731,1,1,1,1,0,1,-0.433706545750494,-0.00963980686276682
"5558",24,22,1,1,38,2,0.029983,1,1,1,1129,1,100,100,1,1,2729,1,1,0.6,1,0,1,-0.433706545750494,-0.00963980686276682
"5559",24,22,1,1,39,2,0.029983,1,1,1,1143,1,100,100,1,1,2703,1,1,0.8,1,0,1,-0.433706545750494,-0.00963980686276682
"5560",24,22,1,1,40,2,0.029983,0,0,-0.7,643,1,82,98,0,-0.9,2518,1,0,-0.8,1,16,0.7,-0.433706545750494,-0.00963980686276682
"5561",24,22,1,1,41,2,0.029983,0,0,-0.9,1006,1,98,100,0,-1,2796,1,0,-1,1,2,0.9,-0.433706545750494,-0.00963980686276682
"5562",24,22,1,1,42,2,0.029983,1,1,1,1257,1,100,100,1,1,2717,1,1,0.9,1,0,1,-0.433706545750494,-0.00963980686276682
"5563",24,22,1,1,43,2,0.029983,0,0,-0.7,548,1,82,100,0,-1,2810,1,0,-1,1,18,0.7,-0.433706545750494,-0.00963980686276682
"5564",24,22,1,1,44,2,0.029983,0,0,-0.7,674,1,82,92,0,-0.8,2529,1,0,-0.6,1,10,0.7,-0.433706545750494,-0.00963980686276682
"5565",24,22,1,1,45,2,0.029983,1,1,0.9,918,1,98,100,1,1,2653,1,1,0.7,1,2,0.9,-0.433706545750494,-0.00963980686276682
